p1_diffp,p1_distance_run,p1_win_streak,p1_unf_err,p1_serve,p1_ace,elapsed_time,p1_net_pt_won,p1_label,p1_diffp_lag1,p1_diffp_lag2,p1_diffp_lag3,p1_distance_run_lag1,p1_distance_run_lag2,p1_distance_run_lag3,p1_win_streak_lag1,p1_win_streak_lag2,p1_win_streak_lag3,p1_unf_err_lag1,p1_unf_err_lag2,p1_unf_err_lag3,p1_serve_lag1,p1_serve_lag2,p1_serve_lag3,p1_ace_lag1,p1_ace_lag2,p1_ace_lag3,elapsed_time_lag1,elapsed_time_lag2,elapsed_time_lag3,p1_net_pt_won_lag1,p1_net_pt_won_lag2,p1_net_pt_won_lag3
0.6,0.02967261284401202,0.16666666666666666,0.0,0.0,0.0,0.0036714089031665903,0.0,0,0.0,2.0,1.0,13.303,9.066,9.347,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,29.0,37.0,0.0,0.0,1.0
0.5,0.12620105834336315,0.0,0.0,0.0,0.0,0.001950435979807251,1.0,1,1.0,0.0,2.0,4.413,13.303,9.066,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,132.0,29.0,0.0,0.0,0.0
0.6,0.17230690612749877,0.16666666666666666,0.0,0.0,0.0,0.0032124827902707664,0.0,0,0.0,1.0,0.0,18.769,4.413,13.303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32.0,132.0,1.0,0.0,0.0
0.5,0.13737619601541118,0.0,0.0,0.0,0.0,0.003900871959614502,0.0,1,1.0,0.0,1.0,25.626,18.769,4.413,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,32.0,0.0,1.0,0.0
0.6,0.08992556632128183,0.16666666666666666,0.0,0.0,0.0,0.0035566773749426345,0.0,1,0.0,1.0,0.0,20.431,25.626,18.769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,17.0,0.0,0.0,1.0
0.5,0.14364960362553203,0.0,0.0,1.0,0.0,0.004703992657182194,1.0,1,1.0,0.0,1.0,13.374,20.431,25.626,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,34.0,28.0,0.0,0.0,0.0
0.6,0.15120727795969688,0.16666666666666666,0.0,1.0,0.0,0.004703992657182194,0.0,1,0.0,1.0,0.0,21.364,13.374,20.431,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,34.0,1.0,0.0,0.0
0.7,0.12321564250317703,0.3333333333333333,1.0,1.0,0.0,0.0036714089031665903,0.0,0,1.0,0.0,1.0,22.488,21.364,13.374,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,41.0,31.0,0.0,1.0,0.0
0.6,0.05385851549524955,0.0,0.0,1.0,0.0,0.005392381826525929,0.0,1,2.0,1.0,0.0,18.325,22.488,21.364,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,41.0,41.0,0.0,0.0,1.0
0.7,0.0035435003328335227,0.16666666666666666,0.0,1.0,1.0,0.003900871959614502,0.0,1,1.0,2.0,1.0,8.01,18.325,22.488,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,47.0,32.0,41.0,0.0,0.0,0.0
0.5,0.04952831774506968,0.0,0.0,0.0,0.0,0.011702615878843506,0.0,1,2.0,1.0,2.0,0.527,8.01,18.325,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0,47.0,32.0,0.0,0.0,0.0
0.6,0.12454025268452086,0.16666666666666666,0.0,0.0,0.0,0.0017209729233593392,0.0,1,0.0,2.0,1.0,7.366,0.527,8.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,102.0,34.0,47.0,0.0,0.0,0.0
0.7,0.016682019593472427,0.3333333333333333,0.0,0.0,0.0,0.003900871959614502,0.0,0,1.0,0.0,2.0,18.522,7.366,0.527,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,102.0,34.0,0.0,0.0,0.0
0.6,0.00429657820243002,0.0,0.0,0.0,0.0,0.0024093620927030748,0.0,0,2.0,1.0,0.0,2.481,18.522,7.366,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,102.0,0.0,0.0,0.0
0.5,0.042535451813102206,0.0,0.0,0.0,0.0,0.0012620468104635155,0.0,1,1.0,2.0,1.0,0.639,2.481,18.522,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,15.0,0.0,0.0,0.0
0.6,0.06489245106674824,0.16666666666666666,0.0,0.0,0.0,0.0032124827902707664,0.0,1,0.0,1.0,2.0,6.326,0.639,2.481,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,34.0,0.0,0.0,0.0
0.5,0.053845067676149605,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,9.651,6.326,0.639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,21.0,0.0,0.0,0.0
0.4,0.09954075697773712,0.0,0.0,0.0,0.0,0.0035566773749426345,0.0,1,0.0,1.0,0.0,8.008,9.651,6.326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,0.0,0.0
0.5,0.006172548966871297,0.16666666666666666,0.0,0.0,0.0,0.005048187241854062,0.0,0,-1.0,0.0,1.0,14.804,8.008,9.651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,28.0,0.0,0.0,0.0
0.4,0.231389899343074,0.0,0.0,0.0,0.0,0.0026388251491509867,0.0,1,0.0,-1.0,0.0,0.918,14.804,8.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.0,0.0,0.0,0.0,0.0
0.5,0.025766021395480183,0.16666666666666666,0.0,0.0,0.0,0.006998623221661312,0.0,0,-1.0,0.0,-1.0,34.413,0.918,14.804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,44.0,31.0,0.0,0.0,0.0
0.4,0.49389132817385334,0.0,0.0,0.0,0.0,0.0027535566773749425,0.0,0,0.0,-1.0,0.0,3.832,34.413,0.918,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,23.0,44.0,0.0,0.0,0.0
0.5,0.024548993766935843,0.0,0.0,1.0,0.0,0.015144561725562184,0.0,1,-1.0,0.0,-1.0,73.453,3.832,34.413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,61.0,23.0,0.0,0.0,0.0
0.6,0.25738453366325315,0.16666666666666666,1.0,1.0,0.0,0.002294630564479119,0.0,0,0.0,-1.0,0.0,3.651,73.453,3.832,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,24.0,61.0,0.0,0.0,0.0
0.5,0.21484908185015092,0.0,0.0,1.0,0.0,0.006310234052317577,0.0,0,1.0,0.0,-1.0,38.279,3.651,73.453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,132.0,24.0,0.0,0.0,0.0
0.4,0.2763661303228148,0.0,0.0,1.0,0.0,0.004933455713630105,1.0,1,0.0,1.0,0.0,31.953,38.279,3.651,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,55.0,20.0,132.0,0.0,0.0,0.0
0.5,0.00679114864546842,0.16666666666666666,0.0,1.0,1.0,0.0065396971087654885,0.0,1,-1.0,0.0,1.0,41.102,31.953,38.279,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,43.0,55.0,20.0,1.0,0.0,0.0
0.6,0.0381716345151725,0.3333333333333333,0.0,1.0,0.0,0.0027535566773749425,0.0,1,0.0,-1.0,0.0,1.01,41.102,31.953,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,57.0,43.0,55.0,0.0,1.0,0.0
0.5,0.18400650874444435,0.0,0.0,0.0,0.0,0.00424506654428637,0.0,0,1.0,0.0,-1.0,5.677,1.01,41.102,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,24.0,57.0,43.0,0.0,0.0,1.0
0.4,0.06202806559846156,0.0,0.0,0.0,0.0,0.004933455713630105,0.0,1,0.0,1.0,0.0,27.366,5.677,1.01,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37.0,24.0,57.0,0.0,0.0,0.0
0.5,0.008996590977858165,0.16666666666666666,0.0,0.0,0.0,0.008604864616796696,0.0,0,-1.0,0.0,1.0,9.225,27.366,5.677,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,37.0,24.0,0.0,0.0,0.0
0.4,0.036120842102432035,0.0,0.0,0.0,0.0,0.004703992657182194,0.0,0,0.0,-1.0,0.0,1.338,9.225,27.366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,43.0,37.0,0.0,0.0,0.0
0.3,0.35915762861157985,0.0,0.0,0.0,0.0,0.002524093620927031,0.0,0,-1.0,0.0,-1.0,5.372,1.338,9.225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,75.0,43.0,0.0,0.0,0.0
0.5,0.13676432024636404,0.0,0.0,1.0,0.0,0.013767783386874713,0.0,1,-2.0,-1.0,0.0,53.415,5.372,1.338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,41.0,75.0,0.0,0.0,0.0
0.6,0.032671476503298075,0.16666666666666666,0.0,1.0,0.0,0.004359798072510326,0.0,1,0.0,-2.0,-1.0,20.34,53.415,5.372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,22.0,41.0,0.0,0.0,0.0
0.7,0.07105827612406956,0.3333333333333333,0.0,1.0,0.0,0.002524093620927031,0.0,1,1.0,0.0,-2.0,4.859,20.34,53.415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,120.0,22.0,0.0,0.0,0.0
0.8,0.2736967382314773,0.5,0.0,1.0,0.0,0.0024093620927030748,0.0,0,2.0,1.0,0.0,10.568,4.859,20.34,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,38.0,120.0,0.0,0.0,0.0
0.7,0.07606758873879628,0.0,0.0,1.0,0.0,0.0073428178063331805,0.0,1,3.0,2.0,1.0,40.705,10.568,4.859,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,22.0,38.0,0.0,0.0,0.0
0.5,0.08924645145673499,0.0,0.0,0.0,0.0,0.006310234052317577,0.0,1,2.0,3.0,2.0,11.313,40.705,10.568,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,64.0,21.0,22.0,0.0,0.0,0.0
0.6,0.06080431406036725,0.16666666666666666,0.0,0.0,0.0,0.004589261128958238,0.0,0,0.0,2.0,3.0,13.273,11.313,40.705,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.0,64.0,21.0,0.0,0.0,0.0
0.5,0.1781029161595718,0.0,0.0,0.0,0.0,0.0030977512620468106,0.0,0,1.0,0.0,2.0,9.043,13.273,11.313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,55.0,64.0,0.0,0.0,0.0
0.4,0.029901225768710956,0.0,1.0,0.0,0.0,0.003900871959614502,0.0,0,0.0,1.0,0.0,26.488,9.043,13.273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,55.0,0.0,0.0,0.0
0.3,0.07965143252892962,0.0,1.0,0.0,0.0,0.004474529600734282,0.0,0,-1.0,0.0,1.0,4.447,26.488,9.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,40.0,0.0,0.0,0.0
0.5,0.04468037895954223,0.0,1.0,1.0,0.0,0.01158788435061955,0.0,0,-2.0,-1.0,0.0,11.846,4.447,26.488,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,27.0,0.0,0.0,0.0
0.4,0.3831956052527181,0.0,0.0,1.0,0.0,0.0033272143184947226,0.0,0,0.0,-2.0,-1.0,6.645,11.846,4.447,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,39.0,34.0,0.0,0.0,0.0
0.3,0.03686719606247856,0.0,0.0,1.0,0.0,0.0052776502983019734,0.0,1,-1.0,0.0,-2.0,56.99,6.645,11.846,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,101.0,39.0,0.0,0.0,0.0
0.4,0.1429368692132353,0.16666666666666666,0.0,1.0,0.0,0.002524093620927031,0.0,0,-2.0,-1.0,0.0,5.483,56.99,6.645,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,46.0,29.0,101.0,0.0,0.0,0.0
0.3,0.028704369868816523,0.0,0.0,1.0,0.0,0.004359798072510326,0.0,1,-1.0,-2.0,-1.0,21.258,5.483,56.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,46.0,29.0,0.0,0.0,0.0
0.4,0.04085447442561002,0.16666666666666666,0.0,1.0,0.0,0.0028682882055988987,0.0,1,-2.0,-1.0,-2.0,4.269,21.258,5.483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38.0,22.0,46.0,0.0,0.0,0.0
0.5,0.046199982517835164,0.3333333333333333,1.0,1.0,0.0,0.0028682882055988987,0.0,0,-1.0,-2.0,-1.0,6.076,4.269,21.258,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,38.0,22.0,0.0,0.0,0.0
0.4,0.0989423290277899,0.0,0.0,1.0,0.0,0.004130335016062414,0.0,1,0.0,-1.0,-2.0,6.871,6.076,4.269,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,25.0,38.0,0.0,0.0,0.0
0.5,0.174619931012688,0.0,0.0,1.0,0.0,0.0026388251491509867,1.0,1,-1.0,0.0,-1.0,14.715,6.871,6.076,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,25.0,25.0,0.0,0.0,0.0
0.6,0.5169341662015962,0.16666666666666666,0.0,1.0,0.0,0.0034419458467186783,0.0,0,0.0,-1.0,0.0,25.97,14.715,6.871,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,36.0,25.0,1.0,0.0,0.0
0.5,0.053468528741351364,0.0,0.0,1.0,0.0,0.011128958237723727,0.0,1,1.0,0.0,-1.0,76.88,25.97,14.715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,23.0,36.0,0.0,1.0,0.0
0.6,0.05568069498329108,0.16666666666666666,0.0,1.0,0.0,0.0026388251491509867,0.0,1,0.0,1.0,0.0,7.952,76.88,25.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,97.0,30.0,23.0,0.0,0.0,1.0
0.5,0.0902348661605804,0.0,0.0,0.0,0.0,0.0060807709958696655,0.0,0,1.0,0.0,1.0,8.281,7.952,76.88,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,97.0,30.0,0.0,0.0,0.0
0.4,0.08211238342421817,0.0,0.0,0.0,0.0,0.005736576411197797,0.0,0,0.0,1.0,0.0,13.42,8.281,7.952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.0,23.0,97.0,0.0,0.0,0.0
0.3,0.05578827753609058,0.0,0.0,0.0,0.0,0.004703992657182194,0.0,0,-1.0,0.0,1.0,12.212,13.42,8.281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,53.0,23.0,0.0,0.0,0.0
0.19999999999999996,0.06497313798134786,0.0,0.0,0.0,0.0,0.0030977512620468106,0.0,0,-2.0,-1.0,0.0,8.297,12.212,13.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,53.0,0.0,0.0,0.0
0.5,0.019142970488760982,0.0,0.0,1.0,0.0,0.012964662689307021,0.0,1,-3.0,-2.0,-1.0,9.663,8.297,12.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,41.0,50.0,0.0,0.0,0.0
0.6,0.026088769053878684,0.16666666666666666,0.0,1.0,0.0,0.0036714089031665903,0.0,1,0.0,-3.0,-2.0,2.847,9.663,8.297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,27.0,41.0,0.0,0.0,0.0
0.7,0.043940748909045674,0.3333333333333333,0.0,1.0,0.0,0.0033272143184947226,0.0,1,1.0,0.0,-3.0,3.88,2.847,9.663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,113.0,27.0,0.0,0.0,0.0
0.8,0.02880522851206605,0.5,0.0,1.0,0.0,0.0035566773749426345,0.0,0,2.0,1.0,0.0,6.535,3.88,2.847,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,32.0,113.0,0.0,0.0,0.0
0.7,0.05627239902368832,0.0,0.0,1.0,0.0,0.0032124827902707664,1.0,1,3.0,2.0,1.0,4.284,6.535,3.88,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31.0,29.0,32.0,0.0,0.0,0.0
0.5,0.07207358646611485,0.0,0.0,0.0,0.0,0.004703992657182194,0.0,1,2.0,3.0,2.0,8.369,4.284,6.535,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,31.0,29.0,1.0,0.0,0.0
0.6,0.06476469678529884,0.16666666666666666,0.0,0.0,0.0,0.004703992657182194,0.0,0,0.0,2.0,3.0,10.719,8.369,4.284,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,28.0,31.0,0.0,1.0,0.0
0.5,0.08973057294433275,0.0,0.0,0.0,0.0,0.0032124827902707664,0.0,1,1.0,0.0,2.0,9.632,10.719,8.369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,41.0,28.0,0.0,0.0,1.0
0.6,0.07068173718927133,0.16666666666666666,0.0,0.0,0.0,0.0036714089031665903,0.0,0,0.0,1.0,0.0,13.345,9.632,10.719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,41.0,0.0,0.0,0.0
0.5,0.18757690471547772,0.0,0.0,0.0,0.0,0.005851307939421753,0.0,0,1.0,0.0,1.0,10.512,13.345,9.632,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,41.0,0.0,0.0,0.0
0.4,0.23206901420762088,0.0,0.0,0.0,0.0,0.006769160165213401,0.0,1,0.0,1.0,0.0,27.897,10.512,13.345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,32.0,28.0,0.0,0.0,0.0
0.5,0.05945953215037351,0.16666666666666666,0.0,0.0,0.0,0.004933455713630105,0.0,1,-1.0,0.0,1.0,34.514,27.897,10.512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,51.0,32.0,0.0,0.0,0.0
0.6,0.14898166389865722,0.3333333333333333,0.0,0.0,0.0,0.006195502524093621,0.0,1,0.0,-1.0,0.0,8.843,34.514,27.897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,59.0,51.0,0.0,0.0,0.0
0.5,0.004632773679928457,0.0,0.0,1.0,0.0,0.011817347407067462,0.0,1,1.0,0.0,-1.0,22.157,8.843,34.514,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,43.0,59.0,0.0,0.0,0.0
0.6,0.09289753434236803,0.16666666666666666,0.0,1.0,0.0,0.001950435979807251,0.0,0,0.0,1.0,0.0,0.689,22.157,8.843,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0,54.0,43.0,0.0,0.0,0.0
0.5,0.04067292886776087,0.0,0.0,1.0,0.0,0.0028682882055988987,0.0,1,1.0,0.0,1.0,13.816,0.689,22.157,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,103.0,54.0,0.0,0.0,0.0
0.6,0.21376653241260596,0.16666666666666666,1.0,1.0,0.0,0.0024093620927030748,0.0,0,0.0,1.0,0.0,6.049,13.816,0.689,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,17.0,103.0,0.0,0.0,0.0
0.5,0.07703583171399178,0.0,0.0,1.0,0.0,0.006195502524093621,0.0,1,1.0,0.0,1.0,31.792,6.049,13.816,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,25.0,17.0,0.0,0.0,0.0
0.6,0.019351411684810013,0.16666666666666666,0.0,1.0,0.0,0.0028682882055988987,0.0,1,0.0,1.0,0.0,11.457,31.792,6.049,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,54.0,21.0,25.0,0.0,0.0,0.0
0.5,0.14257377809753702,0.0,0.0,0.0,0.0,0.01663607159247361,0.0,0,1.0,0.0,1.0,2.878,11.457,31.792,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,54.0,21.0,0.0,0.0,0.0
0.4,0.05703892471238477,0.0,0.0,0.0,0.0,0.005507113354749885,0.0,0,0.0,1.0,0.0,21.204,2.878,11.457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,145.0,25.0,54.0,0.0,0.0,0.0
0.3,0.13756446548281032,0.0,0.0,0.0,0.0,0.004589261128958238,0.0,0,-1.0,0.0,1.0,8.483,21.204,2.878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,145.0,25.0,0.0,0.0,0.0
0.19999999999999996,0.0466437605481331,0.0,0.0,0.0,0.0,0.0032124827902707664,0.0,0,-2.0,-1.0,0.0,20.459,8.483,21.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,48.0,145.0,0.0,0.0,0.0
0.5,0.45756876878492225,0.0,0.0,1.0,0.0,0.008719596145020651,0.0,0,-3.0,-2.0,-1.0,6.937,20.459,8.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,48.0,0.0,0.0,0.0
0.4,0.03803715632417312,0.0,1.0,1.0,0.0,0.006424965580541533,0.0,0,0.0,-3.0,-2.0,68.051,6.937,20.459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,28.0,40.0,0.0,0.0,0.0
0.3,0.04774648171432797,0.0,0.0,1.0,0.0,0.0036714089031665903,0.0,1,-1.0,0.0,-3.0,5.657,68.051,6.937,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,56.0,76.0,28.0,0.0,0.0,0.0
0.4,0.025127249988233156,0.16666666666666666,1.0,1.0,0.0,0.0036714089031665903,0.0,0,-2.0,-1.0,0.0,7.101,5.657,68.051,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,56.0,76.0,0.0,0.0,0.0
0.3,0.0421925324260538,0.0,0.0,1.0,0.0,0.004015603487838458,0.0,1,-1.0,-2.0,-1.0,3.737,7.101,5.657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,32.0,56.0,0.0,0.0,0.0
0.4,0.5059607458160472,0.16666666666666666,0.0,1.0,0.0,0.0032124827902707664,0.0,0,-2.0,-1.0,-2.0,6.275,3.737,7.101,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,32.0,32.0,0.0,0.0,0.0
0.5,0.059587286431822914,0.0,0.0,0.0,0.0,0.008949059201468565,0.0,1,-1.0,-2.0,-1.0,75.248,6.275,3.737,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,35.0,32.0,0.0,0.0,0.0
0.6,0.3286445270738218,0.16666666666666666,0.0,0.0,0.0,0.005162918770078018,0.0,0,0.0,-1.0,-2.0,8.862,75.248,6.275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,78.0,28.0,35.0,0.0,0.0,0.0
0.5,0.047954922910377,0.0,0.0,0.0,0.0,0.005851307939421753,0.0,1,1.0,0.0,-1.0,48.877,8.862,75.248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,78.0,28.0,0.0,0.0,0.0
0.6,0.14678294547581744,0.16666666666666666,0.0,0.0,0.0,0.003786140431390546,0.0,0,0.0,1.0,0.0,7.132,48.877,8.862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,45.0,78.0,0.0,0.0,0.0
0.5,0.16986612696086012,0.0,0.0,0.0,0.0,0.005392381826525929,0.0,1,1.0,0.0,1.0,21.83,7.132,48.877,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,51.0,45.0,0.0,0.0,0.0
0.6,0.04376592726074648,0.16666666666666666,0.0,0.0,0.0,0.0048187241854061496,0.0,0,0.0,1.0,0.0,25.263,21.83,7.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,33.0,51.0,0.0,0.0,0.0
0.5,0.04261613872770183,0.0,0.0,0.0,0.0,0.0030977512620468106,0.0,1,1.0,0.0,1.0,6.509,25.263,21.83,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,47.0,33.0,0.0,0.0,0.0
